CHEM SUB,NAME,201812
1502010W0,Articaine Hydrochloride & Adrenaline
1502010X0,Ziconotide Acetate
1502010Y0,Lidocaine & Tetracaine
1502010Z0,Bupivacaine Hydrochloride & Fentanyl Cit
1502020P0,Phenol
180100000,Other Urine Testing Reagent Preps
180300000,Other X-Ray Contrast Media Preps
180400000,Other Diagnostic Agent Preps
180500000,Other Special Sanction Reagent Preps
190100000,Other Alcohol  Wine & Spirit Preps
190201000,Other Individually Form Bought In Preps
190202000,Other Individ Form Prepared Extemp Preps
190203000,Other Homeopathic Preps
190205000,Other Household & Over The Counter Preps
190205100,Other Denture Fixative Preps
190205200,Other Insect Repellent Preps
190205300,Other Pesticide Preps
190205400,Other Soap Pdr/Softner/Washing Up Preps
190205500,Other Toiletry Preps
1902070A0,Acetylcysteine
1902070C0,Dicobalt Edetate
1902070D0,Dimercaprol
1902070E0,Charcoal
1902070F0,Fuller's Earth
1902070G0,Calcium Gluconate
1902070I0,Ipecacuanha
1902070L0,Mercaptamine Hydrochloride
1902070M0,Methionine
1902070N0,Methylthioninium Chloride
1902070Q0,Naloxone Hydrochloride
1902070R0,Sodium Calcium Edetate
1902070S0,Sodium Thiosulfate
1902070T0,Thioctic Acid
190300000,Other Adjunct To Dispensing Preps
190400000,Other Single Substance Preps
190500000,Other Preparations
190600000,Other Acid Preps
190601000,Other Concentrated Water Preps
190602000,Other Essence Preps
190603000,Other Extract Preps
190604000,Other Infusion Preps
190605000,Other Oil Preps
190606000,Other Tincture Preps
190607000,Other Syrup Preps
190700000,Other Base/Dil/SuspAgent/StabiliserPreps
190800000,Other Colour  Flavour & Sweetening Preps
190900000,Other Disinfect Preserv&SterilisingPreps
191000000,Other Polysorbate & Tween Preps
191100000,Other Lubricating Jelly/Pessary Preps
191200000,Other Electrode/Ultrasonic Gel Preps
191300000,Other Cordial/Soft Drink Preps
1914010A0,Sterile Water
191402000,Other Purified Water Preps
191403000,Other Tap Water Preps
191404000,Other Spring/Mineral & Soda Water Preps
191500000,Other Gas Preps
2001,Absorbent Cottons
2002,Arm Sling/Bandages
2003,Wound Management & Other Dressings
2004,Gauzes & Gauze Tissue
2005,Tracheostomy & Laryngectomy Appliances
2006,Foam
2007,Lints
2008,Plasters
2009,Stockinette
2010,Surgical Adhesive Tape
2011,Surgical Sutures
2012,Swabs
2013,Unspecified Dressing
2014,Skin Closure Strips  Sterile
2015,Skin Adhesive  Sterile
2016,Tapeless Holders
2017,Cervical Collar
2018,Cellulose Wadding BP 1988
2020,Silk Garments
2101,Other Appliances
2102,Catheters
2103,Chiropody Appliances
2104,Contraceptive Devices
2105,Suprapubic Appliances
2106,Trusses
2107,Elastic Hosiery
2108,Oxygen Masks
2109,Special Sanction Authorisations
2110,C.A.P.D. Administration Equipment
2111,Special Authorisation Guernsey
2112,Peak Flow Meters
2113,Catheter Maintenance Products
2114,Lubricant Gels
2116,Irrigation Solutions
2117,Nasal Device
2118,Vacuum Pumps for Erectile Dysfunction
2119,Oral Film Forming Agents
2120,Venous Ulcer Compression System
2121,Dry Mouth Products
2122,Emollients
2123,Vaginal Moisturisers
2124,Nasal Products
2125,Vaginal Dilators
2126,Leg Ulcer Wrap
2127,Lymphoedema Garments
2128,Anal Irrigation System
2129,Plantar Pressure Offloading Device
2130,Eye Products
2131,Cycloidal Vibration Accessories
2132,Inhalation Solutions
2133,Indwelling Pleural Cath Drain System
2134,Vaginal PH Correction Products
2135,Acne Treatment
2136,Adhesive Dressing Remover Ster Silicone
2137,Pelvic Toning Devices
2138,Low Friction Products
2139,Prosthetic Adhesives
2140,Bacterial Decolonisation Products
2141,Physical Debridement Device
2142,Jaw Rehabilitation Device
2143,Micro-Enema - Sodium Citrate
2144,Dev For Adjunctive Tt Of Hypertension
2145,Douches
2146,Hernia Support Garments
2147,Dev For Fungal Nail Infections
2148,Detection Sensor Interstitial Fluid/Gluc
2149,Pulsed Electromagnetic Stimulator
2202,Anal Plugs
2205,Catheter Valves
2210,Drainable Dribbling Appliances
2215,Faecal Collectors
2220,Incontinence Belts
2230,Incontinence Sheaths
2240,Incontinence Sheath Fixing Strips & Adh
2250,Leg Bags
2260,Night Drainage Bags
2270,Suspensory Systems
2280,Tubing And Accessories
2285,Insert For Female Stress Incont
2290,Urinal Systems
2305,Adhesive Discs/Rings/Pads/Plasters
2310,Adhesive (Pastes/Sprays/Solutions)
2315,Adhesive Removers (Sprays/Liquids/Wipes)
2320,Bag Closures
2325,Bag Covers
2330,Belts
2335,Colostomy Bags
2340,Colostomy Sets
2345,Deodorants
2346,Discharge Solidifying Agents
2350,Filters/Bridges
2355,Flanges
2360,Ileostomy Bags
2365,Ileostomy Sets
2370,Irrigation Washout Appliances
2375,Pressure Plates/Shields
2380,Skin Fillers And Protectives
2385,Skin Protectors
2390,Stoma Caps/Dressings
2392,Tubing & Accessories
2393,Accessories (Guernsey)
2394,Two Piece Ostomy Systems
2396,Urostomy Bags
2398,Urostomy Sets
2399,Ostomy Appliances R/Sub Allowed Pre 1985
